strategy,puzzle_file,runtime,backtracks,max_depth,recursive_calls
3,puzzles\puzzle_309.cnf,1.561206340789795,0,0,1
1,puzzles\puzzle_31.cnf,1.5734152793884277,0,0,3
2,puzzles\puzzle_31.cnf,1.5926027297973633,0,0,3
3,puzzles\puzzle_31.cnf,1.8621230125427246,0,0,10
1,puzzles\puzzle_310.cnf,1.550175428390503,0,0,3
2,puzzles\puzzle_310.cnf,1.5878095626831055,0,0,2
3,puzzles\puzzle_310.cnf,4.0115580558776855,0,0,31
1,puzzles\puzzle_311.cnf,1.5472657680511475,0,0,2
2,puzzles\puzzle_311.cnf,1.6061956882476807,0,0,3
3,puzzles\puzzle_311.cnf,4.369683742523193,0,0,23
1,puzzles\puzzle_312.cnf,1.5643961429595947,1,0,7
2,puzzles\puzzle_312.cnf,1.5947587490081787,1,0,11
3,puzzles\puzzle_312.cnf,7.249781847000122,24,0,70
1,puzzles\puzzle_313.cnf,1.6138181686401367,0,0,1
2,puzzles\puzzle_313.cnf,1.5577588081359863,0,0,1
3,puzzles\puzzle_313.cnf,1.6348764896392822,0,0,1
1,puzzles\puzzle_314.cnf,1.580308437347412,0,0,11
2,puzzles\puzzle_314.cnf,1.5776033401489258,2,0,9
3,puzzles\puzzle_314.cnf,6.378030061721802,14,0,62
1,puzzles\puzzle_315.cnf,1.7406086921691895,13,0,39
2,puzzles\puzzle_315.cnf,1.630373239517212,2,0,11
3,puzzles\puzzle_315.cnf,24.060368061065674,103,0,243
1,puzzles\puzzle_316.cnf,1.5903794765472412,2,0,13
2,puzzles\puzzle_316.cnf,1.5499389171600342,0,0,5
3,puzzles\puzzle_316.cnf,10.164417743682861,13,0,73
1,puzzles\puzzle_317.cnf,1.5516464710235596,0,0,1
2,puzzles\puzzle_317.cnf,1.5545845031738281,0,0,1
3,puzzles\puzzle_317.cnf,1.5425629615783691,0,0,1
1,puzzles\puzzle_318.cnf,1.5548899173736572,0,0,1
2,puzzles\puzzle_318.cnf,1.582791805267334,0,0,1
3,puzzles\puzzle_318.cnf,1.593041181564331,0,0,1
1,puzzles\puzzle_319.cnf,1.5463078022003174,1,0,7
2,puzzles\puzzle_319.cnf,1.5359063148498535,0,0,3
3,puzzles\puzzle_319.cnf,5.703047752380371,35,0,85
1,puzzles\puzzle_32.cnf,1.5620522499084473,0,0,1
2,puzzles\puzzle_32.cnf,1.5652122497558594,0,0,1
3,puzzles\puzzle_32.cnf,1.5278921127319336,0,0,1
1,puzzles\puzzle_320.cnf,1.5353686809539795,0,0,4
2,puzzles\puzzle_320.cnf,1.6113624572753906,2,0,8
3,puzzles\puzzle_320.cnf,13.50052285194397,48,0,149
1,puzzles\puzzle_321.cnf,1.6298422813415527,7,0,27
2,puzzles\puzzle_321.cnf,1.5545547008514404,2,0,13
3,puzzles\puzzle_321.cnf,11.739447593688965,28,0,93
1,puzzles\puzzle_322.cnf,1.5779573917388916,0,0,3
2,puzzles\puzzle_322.cnf,1.6569147109985352,0,0,9
3,puzzles\puzzle_322.cnf,6.371423959732056,0,0,17
1,puzzles\puzzle_323.cnf,1.6739451885223389,1,0,17
2,puzzles\puzzle_323.cnf,1.6231203079223633,1,0,13
3,puzzles\puzzle_323.cnf,7.714359998703003,27,0,64
1,puzzles\puzzle_324.cnf,1.5581212043762207,0,0,1
2,puzzles\puzzle_324.cnf,1.5584733486175537,0,0,1
3,puzzles\puzzle_324.cnf,1.5787804126739502,0,0,1
1,puzzles\puzzle_325.cnf,2.4491424560546875,39,0,97
2,puzzles\puzzle_325.cnf,1.9549643993377686,18,0,53
3,puzzles\puzzle_325.cnf,54.31041407585144,189,0,409
1,puzzles\puzzle_326.cnf,1.556326150894165,6,0,19
2,puzzles\puzzle_326.cnf,1.5934698581695557,5,0,16
3,puzzles\puzzle_326.cnf,67.59517621994019,153,0,320
1,puzzles\puzzle_327.cnf,1.4912590980529785,0,0,3
2,puzzles\puzzle_327.cnf,1.5813777446746826,0,0,3
3,puzzles\puzzle_327.cnf,2.5083987712860107,0,0,15
1,puzzles\puzzle_328.cnf,1.5434544086456299,1,0,7
2,puzzles\puzzle_328.cnf,1.5159852504730225,2,0,8
3,puzzles\puzzle_328.cnf,2.676196336746216,8,0,32
1,puzzles\puzzle_329.cnf,1.469383716583252,0,0,4
2,puzzles\puzzle_329.cnf,1.5081186294555664,0,0,12
3,puzzles\puzzle_329.cnf,3.0337975025177,0,0,17
1,puzzles\puzzle_33.cnf,1.527710199356079,0,0,5
2,puzzles\puzzle_33.cnf,2.843744993209839,0,0,5
3,puzzles\puzzle_33.cnf,2.202906847000122,0,0,18
1,puzzles\puzzle_330.cnf,1.4672541618347168,0,0,2
2,puzzles\puzzle_330.cnf,1.505176067352295,0,0,2
3,puzzles\puzzle_330.cnf,4.115684509277344,9,0,32
1,puzzles\puzzle_331.cnf,1.472318410873413,0,0,8
2,puzzles\puzzle_331.cnf,1.6066834926605225,1,0,9
3,puzzles\puzzle_331.cnf,5.378624677658081,0,0,11
1,puzzles\puzzle_332.cnf,1.4857347011566162,0,0,1
2,puzzles\puzzle_332.cnf,1.5054898262023926,0,0,1
3,puzzles\puzzle_332.cnf,1.4275753498077393,0,0,1
1,puzzles\puzzle_333.cnf,1.5213589668273926,0,0,7
2,puzzles\puzzle_333.cnf,1.6300902366638184,3,0,14
3,puzzles\puzzle_333.cnf,89.0185215473175,277,0,594
1,puzzles\puzzle_334.cnf,1.568258285522461,0,0,1
2,puzzles\puzzle_334.cnf,1.753659963607788,0,0,1
3,puzzles\puzzle_334.cnf,1.9847908020019531,0,0,1
1,puzzles\puzzle_335.cnf,1.5779151916503906,0,0,7
2,puzzles\puzzle_335.cnf,1.7146353721618652,6,0,20
3,puzzles\puzzle_335.cnf,89.91914010047913,325,0,695
1,puzzles\puzzle_336.cnf,1.5293142795562744,2,0,14
2,puzzles\puzzle_336.cnf,1.5345706939697266,1,0,6
3,puzzles\puzzle_336.cnf,5.930006742477417,12,0,47
1,puzzles\puzzle_337.cnf,2.678091526031494,0,0,4
2,puzzles\puzzle_337.cnf,1.5381898880004883,0,0,3
3,puzzles\puzzle_337.cnf,2.011550188064575,0,0,4
1,puzzles\puzzle_338.cnf,1.5513124465942383,0,0,5
2,puzzles\puzzle_338.cnf,1.535278081893921,0,0,3
3,puzzles\puzzle_338.cnf,11.51706862449646,36,0,90
1,puzzles\puzzle_339.cnf,1.5773394107818604,3,0,10
2,puzzles\puzzle_339.cnf,1.530134916305542,3,0,11
3,puzzles\puzzle_339.cnf,31.462395906448364,92,0,240
1,puzzles\puzzle_34.cnf,1.467390775680542,0,0,1
2,puzzles\puzzle_34.cnf,1.4402363300323486,0,0,1
3,puzzles\puzzle_34.cnf,1.4849364757537842,0,0,1
1,puzzles\puzzle_340.cnf,2.245847702026367,0,0,4
2,puzzles\puzzle_340.cnf,1.5502903461456299,0,0,5
3,puzzles\puzzle_340.cnf,2.2936980724334717,0,0,27
1,puzzles\puzzle_341.cnf,1.4703600406646729,0,0,1
2,puzzles\puzzle_341.cnf,1.5003011226654053,0,0,1
3,puzzles\puzzle_341.cnf,1.4516541957855225,0,0,1
1,puzzles\puzzle_342.cnf,1.455249309539795,0,0,2
2,puzzles\puzzle_342.cnf,1.459312915802002,0,0,3
3,puzzles\puzzle_342.cnf,2.217961311340332,6,0,22
1,puzzles\puzzle_343.cnf,2.584831953048706,0,0,1
2,puzzles\puzzle_343.cnf,1.5775408744812012,0,0,1
3,puzzles\puzzle_343.cnf,1.5416090488433838,0,0,1
1,puzzles\puzzle_344.cnf,1.5992212295532227,0,0,1
2,puzzles\puzzle_344.cnf,1.4830267429351807,0,0,1
3,puzzles\puzzle_344.cnf,1.5062944889068604,0,0,1
1,puzzles\puzzle_345.cnf,1.4783997535705566,0,0,2
2,puzzles\puzzle_345.cnf,1.4568471908569336,2,0,9
3,puzzles\puzzle_345.cnf,1.5199682712554932,0,0,2
1,puzzles\puzzle_346.cnf,2.3570072650909424,0,0,1
2,puzzles\puzzle_346.cnf,1.5088248252868652,0,0,1
3,puzzles\puzzle_346.cnf,1.5194392204284668,0,0,1
1,puzzles\puzzle_347.cnf,1.4362919330596924,0,0,4
2,puzzles\puzzle_347.cnf,1.6620299816131592,2,0,12
3,puzzles\puzzle_347.cnf,3.9312334060668945,8,0,31
1,puzzles\puzzle_348.cnf,1.7758865356445312,9,0,25
2,puzzles\puzzle_348.cnf,2.4646449089050293,0,0,6
3,puzzles\puzzle_348.cnf,38.02588772773743,73,0,205
1,puzzles\puzzle_349.cnf,1.4767708778381348,0,0,1
2,puzzles\puzzle_349.cnf,1.4657247066497803,0,0,1
3,puzzles\puzzle_349.cnf,1.4779775142669678,0,0,1
1,puzzles\puzzle_35.cnf,1.9365129470825195,0,0,3
2,puzzles\puzzle_35.cnf,1.9757516384124756,0,0,3
3,puzzles\puzzle_35.cnf,2.5641043186187744,0,0,4
1,puzzles\puzzle_350.cnf,1.4559204578399658,0,0,1
2,puzzles\puzzle_350.cnf,1.468839406967163,0,0,1
3,puzzles\puzzle_350.cnf,1.4686501026153564,0,0,1
1,puzzles\puzzle_351.cnf,1.6527104377746582,0,0,6
2,puzzles\puzzle_351.cnf,1.5939340591430664,0,0,3
3,puzzles\puzzle_351.cnf,9.538251638412476,42,0,97
1,puzzles\puzzle_352.cnf,1.467348337173462,1,0,8
2,puzzles\puzzle_352.cnf,1.4836375713348389,1,0,11
3,puzzles\puzzle_352.cnf,1.8718459606170654,0,0,6
1,puzzles\puzzle_353.cnf,1.4902386665344238,0,0,1
2,puzzles\puzzle_353.cnf,1.691864013671875,0,0,1
3,puzzles\puzzle_353.cnf,2.077552318572998,0,0,1
1,puzzles\puzzle_354.cnf,1.5451242923736572,0,0,1
2,puzzles\puzzle_354.cnf,1.4481878280639648,0,0,1
3,puzzles\puzzle_354.cnf,1.4993634223937988,0,0,1
1,puzzles\puzzle_355.cnf,1.4685544967651367,0,0,2
2,puzzles\puzzle_355.cnf,1.5114250183105469,1,0,11
3,puzzles\puzzle_355.cnf,2.975586175918579,0,0,35
1,puzzles\puzzle_356.cnf,1.4627962112426758,0,0,4
2,puzzles\puzzle_356.cnf,2.65775728225708,2,0,9
3,puzzles\puzzle_356.cnf,3.6620826721191406,12,0,46
1,puzzles\puzzle_357.cnf,1.5495142936706543,1,0,7
2,puzzles\puzzle_357.cnf,1.5280251502990723,0,0,4
3,puzzles\puzzle_357.cnf,3.310103416442871,5,0,30
1,puzzles\puzzle_358.cnf,1.5078752040863037,0,0,1
2,puzzles\puzzle_358.cnf,1.6139769554138184,0,0,1
3,puzzles\puzzle_358.cnf,2.234382152557373,0,0,1
1,puzzles\puzzle_359.cnf,1.5461649894714355,0,0,2
2,puzzles\puzzle_359.cnf,1.4970202445983887,1,0,9
3,puzzles\puzzle_359.cnf,1.849219560623169,0,0,4
1,puzzles\puzzle_36.cnf,1.5366301536560059,0,0,14
2,puzzles\puzzle_36.cnf,2.3640735149383545,34,0,85
3,puzzles\puzzle_36.cnf,91.80503606796265,247,0,520
1,puzzles\puzzle_360.cnf,1.4768474102020264,0,0,1
2,puzzles\puzzle_360.cnf,2.326533794403076,0,0,1
3,puzzles\puzzle_360.cnf,1.600243091583252,0,0,1
1,puzzles\puzzle_361.cnf,1.5726699829101562,0,0,8
2,puzzles\puzzle_361.cnf,1.4376132488250732,0,0,2
3,puzzles\puzzle_361.cnf,2.729119062423706,0,0,14
1,puzzles\puzzle_362.cnf,1.467418909072876,0,0,3
2,puzzles\puzzle_362.cnf,1.5610182285308838,0,0,11
3,puzzles\puzzle_362.cnf,13.17700481414795,27,0,90
1,puzzles\puzzle_363.cnf,1.4802830219268799,0,0,1
2,puzzles\puzzle_363.cnf,1.4501841068267822,0,0,1
3,puzzles\puzzle_363.cnf,1.5191986560821533,0,0,1
1,puzzles\puzzle_364.cnf,2.4166738986968994,0,0,2
2,puzzles\puzzle_364.cnf,1.5695066452026367,0,0,4
3,puzzles\puzzle_364.cnf,5.603623390197754,22,0,62
1,puzzles\puzzle_365.cnf,1.5834980010986328,0,0,19
2,puzzles\puzzle_365.cnf,1.5170948505401611,0,0,7
3,puzzles\puzzle_365.cnf,11.148766279220581,0,0,39
1,puzzles\puzzle_366.cnf,1.4366397857666016,0,0,1
2,puzzles\puzzle_366.cnf,1.531733512878418,0,0,1
3,puzzles\puzzle_366.cnf,1.4981768131256104,0,0,1
1,puzzles\puzzle_367.cnf,1.4804484844207764,0,0,4
2,puzzles\puzzle_367.cnf,2.314760208129883,0,0,4
3,puzzles\puzzle_367.cnf,2.98759388923645,0,0,32
1,puzzles\puzzle_368.cnf,1.6701207160949707,5,0,21
2,puzzles\puzzle_368.cnf,1.457137107849121,0,0,7
3,puzzles\puzzle_368.cnf,21.808050394058228,21,0,108
1,puzzles\puzzle_369.cnf,1.7747223377227783,0,0,2
2,puzzles\puzzle_369.cnf,1.5092406272888184,2,0,9
3,puzzles\puzzle_369.cnf,2.1527490615844727,0,0,14
1,puzzles\puzzle_37.cnf,1.4255430698394775,0,0,3
2,puzzles\puzzle_37.cnf,1.4627861976623535,0,0,2
3,puzzles\puzzle_37.cnf,1.4918184280395508,0,0,8
1,puzzles\puzzle_370.cnf,1.466355800628662,0,0,10
2,puzzles\puzzle_370.cnf,1.4933412075042725,0,0,7
3,puzzles\puzzle_370.cnf,4.684165954589844,0,0,28
1,puzzles\puzzle_371.cnf,1.6325678825378418,0,0,5
2,puzzles\puzzle_371.cnf,1.5387413501739502,0,0,6
3,puzzles\puzzle_371.cnf,4.542377471923828,0,0,14
1,puzzles\puzzle_372.cnf,1.4603321552276611,0,0,3
2,puzzles\puzzle_372.cnf,1.4831523895263672,0,0,3
3,puzzles\puzzle_372.cnf,1.5416176319122314,0,0,4
1,puzzles\puzzle_373.cnf,2.2907426357269287,0,0,2
2,puzzles\puzzle_373.cnf,1.606074333190918,0,0,3
3,puzzles\puzzle_373.cnf,1.642838716506958,0,0,10
1,puzzles\puzzle_374.cnf,1.5238361358642578,2,0,19
2,puzzles\puzzle_374.cnf,1.4935564994812012,0,0,4
3,puzzles\puzzle_374.cnf,16.82481074333191,41,0,119
1,puzzles\puzzle_375.cnf,1.473560094833374,0,0,2
2,puzzles\puzzle_375.cnf,1.5003831386566162,0,0,2
3,puzzles\puzzle_375.cnf,1.6653118133544922,0,0,9
1,puzzles\puzzle_376.cnf,2.2904651165008545,0,0,1
2,puzzles\puzzle_376.cnf,1.577134370803833,0,0,1
3,puzzles\puzzle_376.cnf,1.5535414218902588,0,0,1
1,puzzles\puzzle_377.cnf,1.5539276599884033,6,0,16
2,puzzles\puzzle_377.cnf,1.5469279289245605,2,0,8
3,puzzles\puzzle_377.cnf,5.645937919616699,16,0,53
1,puzzles\puzzle_378.cnf,1.476802110671997,0,0,1
2,puzzles\puzzle_378.cnf,2.6271681785583496,0,0,1
3,puzzles\puzzle_378.cnf,1.520660161972046,0,0,1
1,puzzles\puzzle_379.cnf,1.4491057395935059,0,0,3
2,puzzles\puzzle_379.cnf,1.5283195972442627,0,0,3
3,puzzles\puzzle_379.cnf,1.4860584735870361,0,0,2
1,puzzles\puzzle_38.cnf,1.475700855255127,0,0,3
2,puzzles\puzzle_38.cnf,1.4460408687591553,0,0,4
3,puzzles\puzzle_38.cnf,5.448936939239502,18,0,59
1,puzzles\puzzle_380.cnf,1.4984965324401855,0,0,1
2,puzzles\puzzle_380.cnf,1.5506925582885742,0,0,1
3,puzzles\puzzle_380.cnf,1.4335122108459473,0,0,1
1,puzzles\puzzle_381.cnf,1.5334372520446777,0,0,2
2,puzzles\puzzle_381.cnf,1.5103895664215088,1,0,9
3,puzzles\puzzle_381.cnf,2.5512988567352295,0,0,10
1,puzzles\puzzle_382.cnf,1.5051801204681396,0,0,1
2,puzzles\puzzle_382.cnf,1.6002180576324463,0,0,1
3,puzzles\puzzle_382.cnf,2.4448986053466797,0,0,1
1,puzzles\puzzle_383.cnf,1.5958654880523682,0,0,1
2,puzzles\puzzle_383.cnf,1.470654010772705,0,0,1
3,puzzles\puzzle_383.cnf,1.5194768905639648,0,0,1
1,puzzles\puzzle_384.cnf,1.4746062755584717,0,0,1
2,puzzles\puzzle_384.cnf,1.5021257400512695,0,0,1
3,puzzles\puzzle_384.cnf,1.4613316059112549,0,0,1
1,puzzles\puzzle_385.cnf,1.4808681011199951,0,0,4
2,puzzles\puzzle_385.cnf,1.4735126495361328,0,0,4
3,puzzles\puzzle_385.cnf,4.4896955490112305,0,0,14
1,puzzles\puzzle_386.cnf,1.540724754333496,0,0,3
2,puzzles\puzzle_386.cnf,1.4996349811553955,0,0,3
3,puzzles\puzzle_386.cnf,2.619291067123413,0,0,12
1,puzzles\puzzle_387.cnf,1.5450892448425293,1,0,18
2,puzzles\puzzle_387.cnf,1.5339229106903076,1,0,10
3,puzzles\puzzle_387.cnf,7.477052211761475,9,0,54
1,puzzles\puzzle_388.cnf,1.412923812866211,0,0,2
2,puzzles\puzzle_388.cnf,1.5512571334838867,5,0,18
3,puzzles\puzzle_388.cnf,2.6786181926727295,0,0,15
1,puzzles\puzzle_389.cnf,1.4551382064819336,0,0,1
2,puzzles\puzzle_389.cnf,1.4558699131011963,0,0,1
3,puzzles\puzzle_389.cnf,1.690525770187378,0,0,1
1,puzzles\puzzle_39.cnf,2.4403204917907715,0,0,1
2,puzzles\puzzle_39.cnf,1.5664393901824951,0,0,1
3,puzzles\puzzle_39.cnf,1.4932444095611572,0,0,1
1,puzzles\puzzle_390.cnf,1.4985723495483398,0,0,4
2,puzzles\puzzle_390.cnf,1.5298850536346436,6,0,19
3,puzzles\puzzle_390.cnf,10.793772220611572,20,0,73
1,puzzles\puzzle_391.cnf,1.461498498916626,0,0,8
2,puzzles\puzzle_391.cnf,1.4524714946746826,0,0,8
3,puzzles\puzzle_391.cnf,6.876161813735962,0,0,38
1,puzzles\puzzle_392.cnf,2.266538619995117,0,0,6
2,puzzles\puzzle_392.cnf,1.4657082557678223,0,0,5
3,puzzles\puzzle_392.cnf,2.5547091960906982,0,0,18
1,puzzles\puzzle_393.cnf,1.860377550125122,15,0,47
2,puzzles\puzzle_393.cnf,1.648120403289795,7,0,23
3,puzzles\puzzle_393.cnf,31.644859552383423,107,0,231
1,puzzles\puzzle_394.cnf,1.4599378108978271,0,0,5
2,puzzles\puzzle_394.cnf,1.485788106918335,0,0,3
3,puzzles\puzzle_394.cnf,8.558599472045898,19,0,77
1,puzzles\puzzle_395.cnf,1.47243070602417,0,0,2
2,puzzles\puzzle_395.cnf,1.5282189846038818,0,0,3
3,puzzles\puzzle_395.cnf,2.6306397914886475,0,0,18
1,puzzles\puzzle_396.cnf,1.5289862155914307,3,0,19
2,puzzles\puzzle_396.cnf,2.7101993560791016,0,0,5
3,puzzles\puzzle_396.cnf,11.970560550689697,52,0,130
1,puzzles\puzzle_397.cnf,1.6906046867370605,1,0,7
2,puzzles\puzzle_397.cnf,1.5305051803588867,0,0,3
3,puzzles\puzzle_397.cnf,10.696394920349121,12,0,65
1,puzzles\puzzle_398.cnf,1.451643466949463,0,0,1
2,puzzles\puzzle_398.cnf,2.2741928100585938,0,0,1
3,puzzles\puzzle_398.cnf,1.542539358139038,0,0,1
1,puzzles\puzzle_399.cnf,1.5299279689788818,1,0,9
2,puzzles\puzzle_399.cnf,1.5595989227294922,3,0,9
3,puzzles\puzzle_399.cnf,3.494065761566162,0,0,10
1,puzzles\puzzle_4.cnf,1.4904983043670654,0,0,1
2,puzzles\puzzle_4.cnf,1.481750249862671,0,0,1
3,puzzles\puzzle_4.cnf,1.4754054546356201,0,0,1
1,puzzles\puzzle_40.cnf,2.6633102893829346,0,0,8
2,puzzles\puzzle_40.cnf,1.5634129047393799,0,0,2
3,puzzles\puzzle_40.cnf,1.8364872932434082,0,0,4
1,puzzles\puzzle_400.cnf,1.9178907871246338,12,0,41
2,puzzles\puzzle_400.cnf,1.493743896484375,0,0,2
3,puzzles\puzzle_400.cnf,52.508564949035645,139,0,349
1,puzzles\puzzle_401.cnf,1.4288976192474365,0,0,1
2,puzzles\puzzle_401.cnf,1.465749740600586,0,0,1
3,puzzles\puzzle_401.cnf,1.4563069343566895,0,0,1
1,puzzles\puzzle_402.cnf,1.4994149208068848,3,0,13
2,puzzles\puzzle_402.cnf,1.4420766830444336,0,0,5
3,puzzles\puzzle_402.cnf,8.302139043807983,23,0,63
1,puzzles\puzzle_403.cnf,1.6725711822509766,0,0,3
2,puzzles\puzzle_403.cnf,1.5173203945159912,0,0,3
3,puzzles\puzzle_403.cnf,2.2227396965026855,0,0,19
1,puzzles\puzzle_404.cnf,1.514387845993042,0,0,7
2,puzzles\puzzle_404.cnf,1.4666099548339844,0,0,3
3,puzzles\puzzle_404.cnf,1.7110295295715332,0,0,4
1,puzzles\puzzle_405.cnf,1.4709587097167969,0,0,4
2,puzzles\puzzle_405.cnf,1.5189309120178223,0,0,5
3,puzzles\puzzle_405.cnf,6.340734243392944,13,0,57
1,puzzles\puzzle_406.cnf,1.5690319538116455,4,0,18
2,puzzles\puzzle_406.cnf,1.580460786819458,8,0,24
3,puzzles\puzzle_406.cnf,8.987356185913086,28,0,76
1,puzzles\puzzle_407.cnf,1.5358619689941406,0,0,1
2,puzzles\puzzle_407.cnf,1.475290298461914,0,0,1
3,puzzles\puzzle_407.cnf,1.5151841640472412,0,0,1
1,puzzles\puzzle_408.cnf,1.5128769874572754,0,0,5
2,puzzles\puzzle_408.cnf,1.5279691219329834,0,0,3
3,puzzles\puzzle_408.cnf,1.5929276943206787,0,0,6
1,puzzles\puzzle_409.cnf,1.4981069564819336,0,0,9
2,puzzles\puzzle_409.cnf,2.2941551208496094,0,0,3
3,puzzles\puzzle_409.cnf,4.413870334625244,0,0,40
1,puzzles\puzzle_41.cnf,2.3188364505767822,33,0,83
2,puzzles\puzzle_41.cnf,1.9467487335205078,15,0,43
3,puzzles\puzzle_41.cnf,172.77203035354614,728,0,1498
1,puzzles\puzzle_410.cnf,1.5658695697784424,0,0,15
2,puzzles\puzzle_410.cnf,1.539670467376709,1,0,8
3,puzzles\puzzle_410.cnf,20.946505784988403,121,0,267
1,puzzles\puzzle_411.cnf,1.4816887378692627,0,0,1
2,puzzles\puzzle_411.cnf,1.9996211528778076,0,0,1
3,puzzles\puzzle_411.cnf,2.1858811378479004,0,0,1
1,puzzles\puzzle_412.cnf,1.5813162326812744,7,0,18
2,puzzles\puzzle_412.cnf,1.492250680923462,3,0,10
3,puzzles\puzzle_412.cnf,11.450700283050537,11,0,80
1,puzzles\puzzle_413.cnf,1.5255744457244873,0,0,2
2,puzzles\puzzle_413.cnf,1.5139124393463135,0,0,3
3,puzzles\puzzle_413.cnf,1.5461745262145996,0,0,6
1,puzzles\puzzle_414.cnf,1.6078417301177979,3,0,15
2,puzzles\puzzle_414.cnf,1.5024397373199463,1,0,9
3,puzzles\puzzle_414.cnf,5.203329801559448,2,0,40
1,puzzles\puzzle_415.cnf,2.3798880577087402,4,0,16
2,puzzles\puzzle_415.cnf,1.5357394218444824,0,0,4
3,puzzles\puzzle_415.cnf,4.675812244415283,0,0,22
1,puzzles\puzzle_416.cnf,1.4843683242797852,0,0,5
2,puzzles\puzzle_416.cnf,1.530557632446289,0,0,11
3,puzzles\puzzle_416.cnf,4.925721168518066,0,0,15
1,puzzles\puzzle_417.cnf,1.5485124588012695,3,0,11
2,puzzles\puzzle_417.cnf,1.570080280303955,2,0,9
3,puzzles\puzzle_417.cnf,4.675384759902954,0,0,25
1,puzzles\puzzle_418.cnf,1.4848909378051758,0,0,3
2,puzzles\puzzle_418.cnf,1.5056231021881104,1,0,10
3,puzzles\puzzle_418.cnf,2.1899311542510986,0,0,12
1,puzzles\puzzle_419.cnf,2.8125205039978027,8,0,28
2,puzzles\puzzle_419.cnf,1.5058245658874512,0,0,6
3,puzzles\puzzle_419.cnf,7.840931177139282,40,0,94
1,puzzles\puzzle_42.cnf,1.4774413108825684,0,0,1
2,puzzles\puzzle_42.cnf,1.4761629104614258,0,0,1
3,puzzles\puzzle_42.cnf,2.273322820663452,0,0,1
1,puzzles\puzzle_420.cnf,1.5623857975006104,0,0,5
2,puzzles\puzzle_420.cnf,1.5427765846252441,1,0,13
3,puzzles\puzzle_420.cnf,2.909827470779419,0,0,18
1,puzzles\puzzle_421.cnf,1.5832223892211914,0,0,7
2,puzzles\puzzle_421.cnf,1.478090763092041,0,0,7
3,puzzles\puzzle_421.cnf,2.5481507778167725,0,0,15
1,puzzles\puzzle_422.cnf,1.6861443519592285,11,0,31
2,puzzles\puzzle_422.cnf,2.7193381786346436,0,0,7
3,puzzles\puzzle_422.cnf,14.287849426269531,31,0,114
1,puzzles\puzzle_423.cnf,1.504671573638916,0,0,2
2,puzzles\puzzle_423.cnf,1.4757168292999268,0,0,2
3,puzzles\puzzle_423.cnf,1.460395097732544,0,0,2
1,puzzles\puzzle_424.cnf,1.4804835319519043,0,0,5
2,puzzles\puzzle_424.cnf,1.592289924621582,1,0,11
3,puzzles\puzzle_424.cnf,34.28002691268921,134,0,322
1,puzzles\puzzle_425.cnf,1.6486661434173584,0,0,2
2,puzzles\puzzle_425.cnf,1.5884735584259033,1,0,5
3,puzzles\puzzle_425.cnf,3.845238447189331,15,0,38
1,puzzles\puzzle_426.cnf,1.4476039409637451,0,0,2
2,puzzles\puzzle_426.cnf,1.4879608154296875,1,0,5
3,puzzles\puzzle_426.cnf,2.5077145099639893,0,0,22
1,puzzles\puzzle_427.cnf,1.5030128955841064,1,0,13
2,puzzles\puzzle_427.cnf,1.4959049224853516,2,0,15
3,puzzles\puzzle_427.cnf,9.849825382232666,31,0,97
1,puzzles\puzzle_428.cnf,1.5162749290466309,0,0,1
2,puzzles\puzzle_428.cnf,1.4942572116851807,0,0,1
3,puzzles\puzzle_428.cnf,1.5255615711212158,0,0,1
1,puzzles\puzzle_429.cnf,1.8144807815551758,0,0,3
2,puzzles\puzzle_429.cnf,1.9715909957885742,0,0,3
3,puzzles\puzzle_429.cnf,2.943782091140747,0,0,15
1,puzzles\puzzle_43.cnf,1.549947738647461,0,0,1
2,puzzles\puzzle_43.cnf,1.449753999710083,0,0,1
3,puzzles\puzzle_43.cnf,1.4872264862060547,0,0,1
1,puzzles\puzzle_430.cnf,1.4431228637695312,0,0,5
2,puzzles\puzzle_430.cnf,1.518639087677002,0,0,2
3,puzzles\puzzle_430.cnf,2.1636767387390137,0,0,14
1,puzzles\puzzle_431.cnf,2.5750155448913574,0,0,3
2,puzzles\puzzle_431.cnf,1.5720264911651611,0,0,2
3,puzzles\puzzle_431.cnf,2.5482382774353027,0,0,19
1,puzzles\puzzle_432.cnf,1.4789924621582031,0,0,1
2,puzzles\puzzle_432.cnf,1.5256891250610352,0,0,1
3,puzzles\puzzle_432.cnf,1.474175214767456,0,0,1
1,puzzles\puzzle_433.cnf,1.584897518157959,13,0,41
2,puzzles\puzzle_433.cnf,1.487034559249878,1,0,6
3,puzzles\puzzle_433.cnf,4.037511110305786,0,0,17
1,puzzles\puzzle_434.cnf,1.499833106994629,0,0,2
2,puzzles\puzzle_434.cnf,1.4662320613861084,0,0,2
3,puzzles\puzzle_434.cnf,1.6718599796295166,0,0,11
1,puzzles\puzzle_435.cnf,1.4778916835784912,1,0,9
2,puzzles\puzzle_435.cnf,1.5490233898162842,3,0,10
3,puzzles\puzzle_435.cnf,5.728501081466675,17,0,58
1,puzzles\puzzle_436.cnf,1.517566204071045,0,0,2
2,puzzles\puzzle_436.cnf,1.5553467273712158,0,0,2
3,puzzles\puzzle_436.cnf,1.553178310394287,0,0,6
1,puzzles\puzzle_437.cnf,1.498521327972412,0,0,1
2,puzzles\puzzle_437.cnf,1.472071647644043,0,0,1
3,puzzles\puzzle_437.cnf,1.4817779064178467,0,0,1
